"created_at","screen_name","text","name","location","is_retweet","date"
2015-12-04 16:29:22,"BarackObama","The economy added 211,000 jobs in November—a record-breaking 69 consecutive months of private-sector job growth.","Barack Obama","Washington, DC",FALSE,2015-12-04
2015-12-02 19:25:57,"BarackObama","Countries all over the world are standing #UnitedOnClimate—join the conversation to be part of this historic moment: https://t.co/mhF9PsXw28","Barack Obama","Washington, DC",FALSE,2015-12-02
2015-12-02 16:36:30,"BarackObama","This is a huge step forward. #UnitedOnClimate https://t.co/E8jvEr1PXH","Barack Obama","Washington, DC",FALSE,2015-12-02
2015-12-01 23:26:57,"BarackObama","Sixty years later, we remember the heroism of Rosa Parks and recommit to the fight for justice and equality. https://t.co/NOHa4cv8DL","Barack Obama","Washington, DC",FALSE,2015-12-01
2015-12-01 18:57:09,"BarackObama","Climate change deniers are trying to undermine America's commitment to #ActOnClimate. Read more: https://t.co/uzZgDXrny1","Barack Obama","Washington, DC",FALSE,2015-12-01
2015-12-01 17:40:33,"BarackObama","Be a part of this historic moment in the fight against climate change—join the #UnitedOnClimate conversation: https://t.co/47SrSAKaqp #COP21","Barack Obama","Washington, DC",FALSE,2015-12-01
2015-11-30 23:13:58,"BarackObama","Stand up for global action on climate change—add your name: https://t.co/MuaIyh1rkj #ActOnClimate https://t.co/OOG1VviHCw","Barack Obama","Washington, DC",FALSE,2015-11-30
2015-11-30 21:26:14,"BarackObama","The global talks on climate change have begun. Join the conversation: https://t.co/HSeUsM9avN #UnitedOnClimate","Barack Obama","Washington, DC",FALSE,2015-11-30
2015-11-30 20:08:58,"BarackObama","Watch President Obama discuss how to build a framework for progress on the global effort to tackle climate change. https://t.co/9zQWCyqYzA","Barack Obama","Washington, DC",FALSE,2015-11-30
2015-11-30 18:19:54,"BarackObama","Read why the international climate talks in Paris are so important: https://t.co/FlasnjEIdK #COP21","Barack Obama","Washington, DC",FALSE,2015-11-30
2015-11-28 22:17:24,"BarackObama","Enrolling is easy. Check out your options and #GetCovered today: https://t.co/RjOJ3Sd7KH","Barack Obama","Washington, DC",FALSE,2015-11-28
2015-11-27 20:26:38,"BarackObama","Show your support for American leadership in the international effort to #ActOnClimate: https://t.co/mhuMkdtvMZ","Barack Obama","Washington, DC",FALSE,2015-11-27
2015-11-27 18:26:09,"BarackObama","The Clean Power Plan is one of the biggest step America's ever taken to tackle climate change. https://t.co/UOvVIhJ7pp","Barack Obama","Washington, DC",FALSE,2015-11-27
2015-11-27 16:22:51,"BarackObama","Post Thanksgiving to-do list:

Sleep: ✓
Dishes. So many dishes: ✓
#GetCovered: https://t.co/VnZnTvGRJv","Barack Obama","Washington, DC",FALSE,2015-11-27
2015-11-26 17:49:28,"BarackObama","Be thankful today—and don't forget to give back. #HappyThanksgiving https://t.co/0rXUAY3aP1","Barack Obama","Washington, DC",FALSE,2015-11-26
2015-11-26 16:48:54,"BarackObama","""No matter our circumstances, all of us have something to be grateful for."" —President Obama https://t.co/sCowTWI2Lu #HappyThanksgiving","Barack Obama","Washington, DC",FALSE,2015-11-26
2015-11-25 19:47:37,"BarackObama","LIVE: President Obama is celebrating the 68th anniversary of the National Thanksgiving Turkey presentation. https://t.co/SwdlqcbFaq","Barack Obama","Washington, DC",FALSE,2015-11-25
2015-11-25 18:30:09,"BarackObama","Read from @GinaEPA on how the United States is leading the international effort to #ActOnClimate: https://t.co/1H3ZafxtPo","Barack Obama","Washington, DC",FALSE,2015-11-25
2015-11-24 19:17:58,"BarackObama","Read how @OFA volunteers in Tennessee are making sure that everyone has access to quality, affordable health care: https://t.co/Sc7zDxRI9Y","Barack Obama","Washington, DC",FALSE,2015-11-24
2015-11-24 16:31:29,"BarackObama","Before you start cooking this week, make sure you're covered: https://t.co/2Rl8967kZX #GetCovered","Barack Obama","Washington, DC",FALSE,2015-11-24
2015-11-23 21:17:20,"BarackObama","No more excuses. It's time to #ActOnClimate: https://t.co/XzQX5J0jpA https://t.co/9mtCVvNiLx","Barack Obama","Washington, DC",FALSE,2015-11-23
2015-11-23 19:04:56,"BarackObama","Say you're ready for strong global efforts to #ActOnClimate—don't let climate change deniers prevent progress: https://t.co/jiAVOprWZQ","Barack Obama","Washington, DC",FALSE,2015-11-23
2015-11-23 17:41:52,"BarackObama","Get a close look inside the first-ever @OFA Organizing Director Summit: https://t.co/egN28SJ0SP","Barack Obama","Washington, DC",FALSE,2015-11-23
2015-11-21 00:35:06,"BarackObama","One year ago the President took common-sense #ImmigrationAction—but a long-term fix still hasn't come from Congress. https://t.co/gimZAaLhdw","Barack Obama","Washington, DC",FALSE,2015-11-21
2015-11-20 22:16:11,"BarackObama","Happy birthday @VP. Here's to a great year. https://t.co/wTNdi5EPr3","Barack Obama","Washington, DC",FALSE,2015-11-20
2015-11-20 21:09:39,"BarackObama","Getting help is easy. Check out your options and #GetCovered today: https://t.co/GdJw8C26Yn https://t.co/OAh3bawk7w","Barack Obama","Washington, DC",FALSE,2015-11-20
2015-11-20 19:34:52,"BarackObama","Record-breaking temperatures in October keeps 2015 on track to be the hottest year ever: https://t.co/CplyuXjhDU","Barack Obama","Washington, DC",FALSE,2015-11-20
2015-11-20 17:57:44,"BarackObama","Don't let climate change deniers stand in the way of global progress on climate action: https://t.co/C23ubl5JhK #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-11-20
2015-11-20 16:34:27,"BarackObama","It's crucial to #ActOnClimate—and this is just one way the Clean Power Plan is a step forward. https://t.co/ocxLx79spL","Barack Obama","Washington, DC",FALSE,2015-11-20
2015-11-19 22:47:03,"BarackObama","""Progress isn’t guaranteed. It’s not inevitable. It’s something that has to be fought for."" —President Obama https://t.co/GhtHOQNU5u","Barack Obama","Washington, DC",FALSE,2015-11-19
2015-11-19 20:36:53,"BarackObama","The international community is committed to #ActOnClimate—show your support for global action: https://t.co/yQZV3HB089","Barack Obama","Washington, DC",FALSE,2015-11-19
2015-11-19 17:47:05,"BarackObama","Progress on tackling climate change is happening—and we can't go back. #ActOnClimate https://t.co/w2MLu1V6Xc","Barack Obama","Washington, DC",FALSE,2015-11-19
2015-11-19 16:09:18,"BarackObama","The health care marketplace is open—for a limited time. Now's your chance to #GetCovered. https://t.co/Zubt5iIRTh https://t.co/qA7KHMR140","Barack Obama","Washington, DC",FALSE,2015-11-19
2015-11-18 23:56:54,"BarackObama","Say you're ready for big progress in the global effort to #ActOnClimate—add your name: https://t.co/bPePodECOq","Barack Obama","Washington, DC",FALSE,2015-11-18
2015-11-18 20:59:17,"BarackObama","Hundreds of hardworking @OFA organizers came together at the #OFAFallSummit to drive their work forward—take a look: https://t.co/652zNmfJWy","Barack Obama","Washington, DC",FALSE,2015-11-18
2015-11-18 20:01:51,"BarackObama","Don't let climate change deniers derail progress in the global effort to #ActOnClimate: https://t.co/mPmFhSUoSL https://t.co/AG1XQ3AyFR","Barack Obama","Washington, DC",FALSE,2015-11-18
2015-11-18 16:19:08,"BarackObama","In two weeks, nations across the globe are gathering to #ActOnClimate—this is a big deal. https://t.co/HL6q3Aj507","Barack Obama","Washington, DC",FALSE,2015-11-18
2015-11-17 19:06:20,"BarackObama","The U.S. has already tripled wind and solar energy since 2008. The Clean Power Plan will continue that progress. https://t.co/nRx3sbbKny","Barack Obama","Washington, DC",FALSE,2015-11-17
2015-11-17 16:30:37,"BarackObama","The Clean Power Plan is a vital step to #ActOnClimate and improve public health. https://t.co/kJhg6FnU0M","Barack Obama","Washington, DC",FALSE,2015-11-17
2015-11-16 23:25:34,"BarackObama","Get the facts on important issues like climate change—join the OFA Truth Team: https://t.co/ounOuTRFqA","Barack Obama","Washington, DC",FALSE,2015-11-16
2015-11-16 20:36:30,"BarackObama","You might be able to get an even better health care plan. Shop around today: https://t.co/UrTpGIT1JG #GetCovered https://t.co/0xlc4VccVF","Barack Obama","Washington, DC",FALSE,2015-11-16
2015-11-13 19:14:48,"BarackObama","The security of affordable health care might make you dance: https://t.co/NfKd2cDWXk #GetCovered https://t.co/CCKa5DiSPH","Barack Obama","Washington, DC",FALSE,2015-11-13
2015-11-13 17:32:06,"BarackObama","Man-made climate change is having a big effect on global temperatures. Read more: https://t.co/ps452iI0tN #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-11-13
2015-11-12 22:45:38,"BarackObama","The fight for common-sense #ImmigrationAction isn't over. Read more: https://t.co/L8PbZAgdlL","Barack Obama","Washington, DC",FALSE,2015-11-12
2015-11-12 18:49:06,"BarackObama","Read from veteran and former Federal Chief Sustainability Officer Jon Powers on why it's time to #ActOnClimate: https://t.co/ykAO114cl7","Barack Obama","Washington, DC",FALSE,2015-11-12
2015-11-12 16:38:51,"BarackObama","Be covered this winter—check out your options now: https://t.co/On5W1AuV89 #GetCovered https://t.co/KZNnjQaIJE","Barack Obama","Washington, DC",FALSE,2015-11-12
2015-11-11 18:26:33,"BarackObama","""On this day and every day, we thank you."" —President Obama #VeteransDay https://t.co/nRcBslDrdh","Barack Obama","Washington, DC",FALSE,2015-11-11
2015-11-11 16:40:48,"BarackObama","LIVE: President Obama is honoring veterans at Arlington National Cemetery. https://t.co/IZgdqYxNZ2 #VeteransDay","Barack Obama","Washington, DC",FALSE,2015-11-11
2015-11-10 23:31:25,"BarackObama","ICYMI: The unemployment rate is now at a seven-year low. https://t.co/GV0CqiLHBP","Barack Obama","Washington, DC",FALSE,2015-11-10
2015-11-10 22:07:06,"BarackObama","Make sure to check this off your list: https://t.co/obg1pKy0Bk #GetCovered https://t.co/I17bWv0MDt","Barack Obama","Washington, DC",FALSE,2015-11-10
2015-11-10 20:16:54,"BarackObama","President Obama explains why the #TPP is good for American workers and the middle class: https://t.co/haLcmPkkIg","Barack Obama","Washington, DC",FALSE,2015-11-10
2015-11-09 22:09:46,"BarackObama","""I'm going to keep on going as long as you'll have me."" —President Obama to @OFA volunteers #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:08:40,"BarackObama","""I need you to stay involved. I need you to stay active."" —President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:07:34,"BarackObama","""I may only hold this office for the next 14 months, but I'm not going anywhere."" —President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:06:32,"BarackObama","""When the cynics tell us we can't change this country for the better, we know they're wrong. We've got proof."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:05:28,"BarackObama","""We've still got our work cut out for us to fix the broken immigration system."" —President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:04:26,"BarackObama","""Your organizing skills are more important than ever.""—President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:03:05,"BarackObama","""You know we've got more work to do. You wouldn't be here if you didn't think we have more work to do.""—President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:02:16,"BarackObama","""Even as our economy is growing, America's cut our carbon pollution more than any other advanced nation on Earth."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:01:25,"BarackObama","""We've covered 17.6 million Americans so far, and in the process the deficit's been cut by two-thirds."" —President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 22:00:14,"BarackObama","""We've seen the longest streak of private-sector job creation on record—that happened because of you."" —President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:59:12,"BarackObama","""You figure out what's important in your communities and you organize around it.""—President Obama at the #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:57:35,"BarackObama","""You be the change you want to come about.""—President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:56:37,"BarackObama","""Together, we created a movement for change that couldn't be denied.""—President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:54:08,"BarackObama","""It's always good to be with OFA. It's a little bit like coming home.""—President Obama #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:51:13,"BarackObama","LIVE: President Obama is speaking to @OFA volunteers at the #OFAFallSummit. https://t.co/Ao84Izvixv","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-09 21:40:23,"BarackObama","""It was never about yes he can—it was about yes we can."" —@Simas44 #OFAFallSummit","Barack Obama","Washington, DC",FALSE,2015-11-09
2015-11-07 18:29:27,"BarackObama","""For the first time, more than 90% of Americans are covered."" —President Obama https://t.co/oEk3RYamsm #GetCovered","Barack Obama","Washington, DC",FALSE,2015-11-07
2015-11-07 16:58:54,"BarackObama","In the weekly address, President Obama discusses why it's so important to #GetCovered: https://t.co/tx19WZPV6u","Barack Obama","Washington, DC",FALSE,2015-11-07
2015-11-06 20:47:06,"BarackObama","Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:53:43,"BarackObama","The President just rejected #KeystoneXL. Add your name to support strong action on climate change: https://t.co/UQ4n60s4fw #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:12:19,"BarackObama","""If we want to prevent the worst effects of climate change before it's too late, the time to act is now."" —President Obama #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:09:25,"BarackObama","""Shipping crude oil into our country would not increase America's energy security."" —President Obama #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:08:13,"BarackObama","""Today, in 41 states, drivers can find at least one gas station selling gas for less than $2 a gallon."" —President Obama #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:07:00,"BarackObama","""In fact, gas prices have already been falling, steadily."" —President Obama on rejecting the #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:05:44,"BarackObama","""The pipeline would not lower gas prices for American consumers."" —President Obama on rejecting the #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:04:02,"BarackObama","""If Congress is serious about wanting to create jobs, this was not the way to do it."" —President Obama on rejecting the #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 17:02:47,"BarackObama","""The pipeline would not make a meaningful, long-term contribution to our economy."" —President Obama on rejecting the #KeystoneXL","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 16:59:52,"BarackObama","BREAKING: President Obama just took another huge step to #ActOnClimate by rejecting the #KeystoneXL pipeline.","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 16:58:43,"BarackObama","LIVE: President Obama is delivering a statement. https://t.co/BprUPFQ9DJ","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-06 15:52:47,"BarackObama","The economy added 271,000 jobs in October—a record-breaking 68 consecutive months of private-sector job growth.","Barack Obama","Washington, DC",FALSE,2015-11-06
2015-11-05 22:16:32,"BarackObama","The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-11-05
2015-11-05 20:53:16,"BarackObama","More American-made exports means more higher-paying jobs at home: https://t.co/FNGnIEzgUx #TPP https://t.co/vIKb91bB02","Barack Obama","Washington, DC",FALSE,2015-11-05
2015-11-05 19:36:40,"BarackObama","""When we have a level playing field, Americans out-compete anyone in the world."" —President Obama https://t.co/xShwzu6OQF #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-11-05
2015-11-05 14:47:54,"BarackObama","Negotiations on the #TPP are complete, and the full text is now available online. Find out more: https://t.co/A6WiTdMOXp #LeadOnTrade","Barack Obama","Washington, DC",FALSE,2015-11-05
2015-11-04 22:10:37,"BarackObama","More than two dozen states and cities are fighting to #ActOnClimate by defending the Clean Power Plan: https://t.co/0k5rMve0WP","Barack Obama","Washington, DC",FALSE,2015-11-04
2015-11-04 18:19:41,"BarackObama","Finding a plan that fits your needs is easy. Check out your options and #GetCovered: https://t.co/1McmRF5opi https://t.co/xX0cVzJgxb","Barack Obama","Washington, DC",FALSE,2015-11-04
2015-11-04 17:15:15,"BarackObama","A vocal minority could still derail the bipartisan budget deal—don't let that happen. Show your support: https://t.co/ze6XlKvLWa","Barack Obama","Washington, DC",FALSE,2015-11-04
2015-11-03 22:38:08,"BarackObama","Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv","Barack Obama","Washington, DC",FALSE,2015-11-03
2015-11-03 16:56:40,"BarackObama","The marketplace is open again—shop around and find a plan that works for you: https://t.co/HeXYqOqu2g #GetCovered https://t.co/g8MCjKtsEj","Barack Obama","Washington, DC",FALSE,2015-11-03
2015-11-02 23:17:26,"BarackObama","Working hard in America shouldn't mean choosing between a paycheck and a sick kid at home. #LeadOnLeave https://t.co/Y4risUgFzH","Barack Obama","Washington, DC",FALSE,2015-11-02
2015-11-02 21:16:04,"BarackObama","LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx","Barack Obama","Washington, DC",FALSE,2015-11-02
2015-11-02 20:30:01,"BarackObama","Tune in at 4:20 p.m. ET to watch President Obama speak on rehabilitation and reintegration: https://t.co/X1CmRvumbO #CriminalJusticeReform","Barack Obama","Washington, DC",FALSE,2015-11-02
2015-11-02 18:42:35,"BarackObama","Here's what happened when 35 passionate student organizers came together to learn how to improve their impact: https://t.co/3wRfGGGMQE","Barack Obama","Washington, DC",FALSE,2015-11-02
2015-11-02 16:48:39,"BarackObama","Under #Obamacare, the uninsured rate in the United States is at the lowest level on record. https://t.co/JclMvADTnN","Barack Obama","Washington, DC",FALSE,2015-11-02
2015-11-01 21:56:28,"BarackObama","Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered","Barack Obama","Washington, DC",FALSE,2015-11-01
2015-11-01 21:04:20,"BarackObama","Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c","Barack Obama","Washington, DC",FALSE,2015-11-01
2015-11-01 20:04:19,"BarackObama","Post Halloween checklist:

Coffee: ✓
Brunch: ✓
Health insurance: https://t.co/vD8uoA1Qis
#GetReadyGetCovered","Barack Obama","Washington, DC",FALSE,2015-11-01
2015-11-01 18:44:04,"BarackObama","The health care marketplace is open again. Check out your options now: https://t.co/osU8GUFSIu #GetCovered","Barack Obama","Washington, DC",FALSE,2015-11-01
2015-11-01 17:19:02,"BarackObama","Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm","Barack Obama","Washington, DC",FALSE,2015-11-01
2015-10-31 23:01:31,"BarackObama","Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk","Barack Obama","Washington, DC",FALSE,2015-10-31
2015-10-31 21:56:27,"BarackObama","Make sure you #GetCovered tomorrow—before you eat too much Halloween candy. https://t.co/h5gKMcxpS4","Barack Obama","Washington, DC",FALSE,2015-10-31
2015-10-31 18:27:27,"BarackObama","""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" —President Obama https://t.co/uQZOaQtJUM","Barack Obama","Washington, DC",FALSE,2015-10-31
2015-10-31 16:45:31,"BarackObama","In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM","Barack Obama","Washington, DC",FALSE,2015-10-31
2015-10-30 22:42:56,"BarackObama","Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ","Barack Obama","Washington, DC",FALSE,2015-10-30
2015-10-30 21:23:29,"BarackObama","Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3","Barack Obama","Washington, DC",FALSE,2015-10-30
2015-10-30 19:40:38,"BarackObama","Passionate student organizers came together at @OFA's Campus Organizing Summit. Find out more: https://t.co/OZN4MovTxo","Barack Obama","Washington, DC",FALSE,2015-10-30
2015-10-30 17:37:20,"BarackObama","DYK: Under #Obamacare, millions of young adults are able to remain on their parents' plans until they turn 26. https://t.co/KrkFcb9KsH","Barack Obama","Washington, DC",FALSE,2015-10-30
2015-10-30 16:26:43,"BarackObama","""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" —President Obama","Barack Obama","Washington, DC",FALSE,2015-10-30
2015-10-29 21:45:32,"BarackObama","Spread the word: There are nearly 10.5 million uninsured Americans who may be eligible to #GetCovered in 2016. https://t.co/2X9XiLsgVR","Barack Obama","Washington, DC",FALSE,2015-10-29
2015-10-29 19:49:48,"BarackObama","Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ","Barack Obama","Washington, DC",FALSE,2015-10-29
2015-10-29 17:31:38,"BarackObama","Big polluters and climate change deniers are standing in the way of progress—fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q","Barack Obama","Washington, DC",FALSE,2015-10-29
2015-10-29 15:36:14,"BarackObama","17.6 million Americans have gained coverage under #Obamacare—that’s a BFD. https://t.co/BrSkDAvLsn","Barack Obama","Washington, DC",FALSE,2015-10-29
2015-10-28 22:00:12,"BarackObama","Don't let climate change deniers have the final say on the Clean Power Plan—show your support: https://t.co/WonJQaG13f #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-10-28
2015-10-28 19:03:22,"BarackObama","Open enrollment is right around the corner. #GetCovered https://t.co/PmRZg0SywP","Barack Obama","Washington, DC",FALSE,2015-10-28
2015-10-28 17:33:08,"BarackObama","If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz","Barack Obama","Washington, DC",FALSE,2015-10-28
2015-10-28 15:44:06,"BarackObama","America's mayors are calling for Congress to #DoSomething about gun violence. https://t.co/tijFKUT4lI","Barack Obama","Washington, DC",FALSE,2015-10-28
2015-10-27 23:30:35,"BarackObama","Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G","Barack Obama","Washington, DC",FALSE,2015-10-27
2015-10-27 19:16:30,"BarackObama","LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al","Barack Obama","Washington, DC",FALSE,2015-10-27
2015-10-27 18:06:13,"BarackObama","At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol","Barack Obama","Washington, DC",FALSE,2015-10-27
2015-10-27 15:27:07,"BarackObama","LIVE: President Obama is welcoming the @ussoccer_wnt to celebrate their World Cup victory. https://t.co/BEInPfugzi #SheBelieves","Barack Obama","Washington, DC",FALSE,2015-10-27
2015-10-26 16:27:42,"BarackObama","New federal limits on methane pollution will help make our air cleaner. Show your support: https://t.co/x1MOB932DC #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-10-26
2015-10-24 17:58:21,"BarackObama","""We've led by example, generating more clean energy and lowering our carbon emissions."" —President Obama https://t.co/z03D6bfY5M","Barack Obama","Washington, DC",FALSE,2015-10-24
2015-10-23 15:30:25,"BarackObama","This is why the Clean Power Plan matters. #ActOnClimate https://t.co/XrqJz4p7EK","Barack Obama","Washington, DC",FALSE,2015-10-23
2015-10-22 18:34:27,"BarackObama","LIVE: President Obama is hosting a panel at the White House on criminal justice reform. https://t.co/mAtffm9LmG","Barack Obama","Washington, DC",FALSE,2015-10-22
2015-10-22 16:14:53,"BarackObama","Organizers in New Mexico are working to make sure people in their communities have affordable care. Read how: https://t.co/ImbJsmYtE6","Barack Obama","Washington, DC",FALSE,2015-10-22
2015-10-21 18:45:52,"BarackObama","LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse. https://t.co/qmZGAfdf39","Barack Obama","Washington, DC",FALSE,2015-10-21
2015-10-21 17:44:50,"BarackObama","Tune in at 2:20 p.m. ET to watch President Obama host a community forum on drug abuse. https://t.co/LE1r2GrOF1","Barack Obama","Washington, DC",FALSE,2015-10-21
2015-10-20 21:20:46,"BarackObama","A new poll shows that a majority of Americans want common-sense laws on gun sales: https://t.co/0e2OTdy6EV #DoSomething","Barack Obama","Washington, DC",FALSE,2015-10-20
2015-10-20 19:04:33,"BarackObama","Action on climate change can't wait—which is why the Clean Power Plan is so important. https://t.co/pOTxkVudYu","Barack Obama","Washington, DC",FALSE,2015-10-20
2015-10-20 14:58:25,"BarackObama","Eighty-one companies support a global agreement to #ActOnClimate: https://t.co/kPKOq6Iild","Barack Obama","Washington, DC",FALSE,2015-10-20
2015-10-19 19:17:20,"BarackObama","ICYMI: Yesterday marked the official adoption of the #IranDeal: https://t.co/n0gXndpLlt","Barack Obama","Washington, DC",FALSE,2015-10-19
2015-10-19 17:37:47,"BarackObama","Diali came to @OFA to develop her digital content production skills and continue a career in organizing. Read more: http://t.co/A7Hi4BWz6e","Barack Obama","Washington, DC",FALSE,2015-10-19
2015-10-17 18:01:56,"BarackObama","""The United States is home to 5% of the world’s population, but 25% of the world’s prisoners."" —President Obama http://t.co/TIkMUi58f5","Barack Obama","Washington, DC",FALSE,2015-10-17
2015-10-17 17:20:49,"BarackObama","In the weekly address, President Obama discusses the steps needed to fix our criminal justice system. http://t.co/TIkMUi58f5","Barack Obama","Washington, DC",FALSE,2015-10-17
2015-10-16 21:22:15,"BarackObama","Retweet if you agree it's time to #ActOnClimate. http://t.co/ku22tRSWal","Barack Obama","Washington, DC",FALSE,2015-10-16
2015-10-16 20:03:02,"BarackObama","Coal mining companies are supporting an international deal to #ActOnClimate: http://t.co/dbGikYvJYF It's time for deniers to get on board.","Barack Obama","Washington, DC",FALSE,2015-10-16
2015-10-16 18:02:18,"BarackObama","Under the Obama administration, the deficit is down nearly 75 percent—the lowest it's been since 2007. http://t.co/3LCue7Fe7s","Barack Obama","Washington, DC",FALSE,2015-10-16
2015-10-16 15:35:31,"BarackObama","Add your name to the thousands of people asking Congress to stand up and #DoSomething about gun violence: http://t.co/S2Y1Mk6iWK","Barack Obama","Washington, DC",FALSE,2015-10-16
2015-10-15 20:46:16,"BarackObama","LIVE: President Obama is speaking at a celebration of Hispanic Heritage Month. http://t.co/E1PA8AZUDS","Barack Obama","Washington, DC",FALSE,2015-10-15
2015-10-15 20:10:09,"BarackObama","Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month. http://t.co/GXwTQgKqnG","Barack Obama","Washington, DC",FALSE,2015-10-15
2015-10-15 19:09:08,"BarackObama","See where your representatives stand on the basic science of climate change: http://t.co/ElYb0YIG73 #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-10-15
2015-10-15 17:24:07,"BarackObama","Climate change denial is at a record low—just not in Congress. Read more: http://t.co/0sVnLm05NQ #ActOnClimate","Barack Obama","Washington, DC",FALSE,2015-10-15
2015-10-14 22:41:29,"BarackObama","Make your sweet tooth happy—it's #NationalDessertDay. http://t.co/L7GnDIUO3c","Barack Obama","Washington, DC",FALSE,2015-10-14
2015-10-14 20:17:00,"BarackObama","Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more: http://t.co/k89X7zL294","Barack Obama","Washington, DC",FALSE,2015-10-14
2015-10-14 16:59:12,"BarackObama","Another reason why it's so important to #ActOnClimate: http://t.co/XsCMTXEWdT","Barack Obama","Washington, DC",FALSE,2015-10-14
2015-10-14 15:19:43,"BarackObama","Read why @GovEdRendell thinks #TPP will be good for manufacturing and boost products #MadeInAmerica: http://t.co/qJJO4ShVUs","Barack Obama","Washington, DC",FALSE,2015-10-14
2015-10-13 21:49:18,"BarackObama","Former Washington Governor Christine Gregoire on why the #TPP will help protect the environment: http://t.co/o6zeYoOKFp","Barack Obama","Washington, DC",FALSE,2015-10-13
